age_group,year,state,voted,yearSDR
35-44,2016,Maryland,0.6294117647058823,2016
35-44,2016,Massachusetts,0.6808510638297872,NA
35-44,2016,Michigan,0.6430976430976431,NA
35-44,2016,Minnesota,0.700507614213198,1978
35-44,2016,Mississippi,0.684931506849315,NA
35-44,2016,Missouri,0.6095238095238096,NA
35-44,2016,Montana,0.6872727272727273,2006
35-44,2016,Nebraska,0.6875,NA
35-44,2016,Nevada,0.6040609137055838,NA
35-44,2016,New Hampshire,0.6612903225806451,1996
35-44,2016,New Jersey,0.6450381679389313,NA
35-44,2016,New Mexico,0.5336322869955157,NA
35-44,2016,New York,0.5622710622710623,NA
35-44,2016,North Carolina,0.6503067484662577,2008
35-44,2016,Ohio,0.6191709844559585,2006
35-44,2016,Oklahoma,0.5263157894736842,NA
35-44,2016,Oregon,0.7297297297297297,NA
35-44,2016,Pennsylvania,0.6318407960199005,NA
35-44,2016,Rhode Island,0.6274509803921569,NA
35-44,2016,South Carolina,0.5929203539823009,NA
35-44,2016,South Dakota,0.5757575757575758,NA
35-44,2016,Tennessee,0.5543071161048689,NA
35-44,2016,Texas,0.5387547649301143,NA
35-44,2016,Utah,0.6545454545454545,2018
35-44,2016,Vermont,0.6020942408376964,2018
35-44,2016,Virginia,0.6857142857142857,NA
35-44,2016,Washington,0.6515679442508711,NA
35-44,2016,West Virginia,0.4748427672955975,NA
35-44,2016,Wisconsin,0.7546296296296297,1978
35-44,2016,Wyoming,0.5895196506550219,1994
35-44,2018,Alabama,0.4676258992805755,NA
35-44,2018,Alaska,0.55,NA
35-44,2018,Arizona,0.5671641791044776,NA
35-44,2018,Arkansas,0.3701923076923077,NA
35-44,2018,California,0.49535864978902955,2018
35-44,2018,Colorado,0.569377990430622,2014
35-44,2018,Connecticut,0.5609756097560976,2014
35-44,2018,Delaware,0.4857142857142857,NA
35-44,2018,Florida,0.4427083333333333,NA
35-44,2018,Georgia,0.5598802395209581,NA
35-44,2018,Hawaii,0.3217821782178218,2018
35-44,2018,Idaho,0.4769874476987448,1994
35-44,2018,Illinois,0.47572815533980584,2006
35-44,2018,Indiana,0.4604651162790698,NA
35-44,2018,Iowa,0.5670731707317073,2008
35-44,2018,Kansas,0.5425531914893617,NA
35-44,2018,Kentucky,0.5029585798816568,NA
35-44,2018,Louisiana,0.441340782122905,NA
35-44,2018,Maine,0.6261682242990654,1978
35-44,2018,Maryland,0.5670731707317073,2016
35-44,2018,Massachusetts,0.4980392156862745,NA
35-44,2018,Michigan,0.5862068965517241,NA
35-44,2018,Minnesota,0.6410256410256411,1978
35-44,2018,Mississippi,0.5364963503649635,NA
35-44,2018,Missouri,0.5124378109452736,NA
35-44,2018,Montana,0.6048387096774194,2006
35-44,2018,Nebraska,0.4563758389261745,NA
35-44,2018,Nevada,0.43956043956043955,NA
35-44,2018,New Hampshire,0.495,1996
35-44,2018,New Jersey,0.610655737704918,NA
35-44,2018,New Mexico,0.37777777777777777,NA
35-44,2018,New York,0.5019685039370079,NA
35-44,2018,North Carolina,0.48639455782312924,2008
35-44,2018,Ohio,0.5283018867924528,2006
35-44,2018,Oklahoma,0.4377880184331797,NA
35-44,2018,Oregon,0.5327102803738317,NA
35-44,2018,Pennsylvania,0.5224719101123596,NA
35-44,2018,Rhode Island,0.49230769230769234,NA
35-44,2018,South Carolina,0.5132275132275133,NA
35-44,2018,South Dakota,0.44936708860759494,NA
35-44,2018,Tennessee,0.4875444839857651,NA
35-44,2018,Texas,0.45627376425855515,NA
35-44,2018,Utah,0.6068965517241379,2018
35-44,2018,Vermont,0.49732620320855614,2018
35-44,2018,Virginia,0.47104247104247104,NA
35-44,2018,Washington,0.6690140845070423,NA
35-44,2018,West Virginia,0.3680555555555556,NA
35-44,2018,Wisconsin,0.5882352941176471,1978
35-44,2018,Wyoming,0.43414634146341463,1994
45-54,1978,Alabama,0.5880281690140845,NA
45-54,1978,Alaska,0.6851851851851852,NA
45-54,1978,Arizona,0.42934782608695654,NA
45-54,1978,Arkansas,0.5714285714285714,NA
45-54,1978,California,0.6425734710087371,2018
45-54,1978,Colorado,0.6363636363636364,2014
45-54,1978,Connecticut,0.6829268292682927,2014
45-54,1978,Delaware,0.5862068965517241,NA
45-54,1978,Florida,0.5502283105022832,NA
45-54,1978,Georgia,0.3333333333333333,NA
45-54,1978,Hawaii,0.6782608695652174,2018
45-54,1978,Idaho,0.6951219512195121,1994
45-54,1978,Illinois,0.6445131375579598,2006
45-54,1978,Indiana,0.5350140056022409,NA
45-54,1978,Iowa,0.6079295154185022,2008
45-54,1978,Kansas,0.6010928961748634,NA
45-54,1978,Kentucky,0.3474576271186441,NA
45-54,1978,Louisiana,0.46613545816733065,NA
45-54,1978,Maine,0.6687116564417178,1978
45-54,1978,Maryland,0.5629370629370629,2016
45-54,1978,Massachusetts,0.7336956521739131,NA
45-54,1978,Michigan,0.6450079239302694,NA
45-54,1978,Minnesota,0.8327137546468402,1978
45-54,1978,Mississippi,0.6536312849162011,NA
45-54,1978,Missouri,0.6893203883495146,NA
45-54,1978,Montana,0.7426900584795322,2006
45-54,1978,Nebraska,0.6578947368421053,NA
45-54,1978,Nevada,0.496,NA
45-54,1978,New Hampshire,0.6240601503759399,1996
45-54,1978,New Jersey,0.5330490405117271,NA
45-54,1978,New Mexico,0.695906432748538,NA
45-54,1978,New York,0.5967741935483871,NA
45-54,1978,North Carolina,0.39779005524861877,2008
45-54,1978,Ohio,0.553133514986376,2006
45-54,1978,Oklahoma,0.5774647887323944,NA
45-54,1978,Oregon,0.6337209302325582,NA
45-54,1978,Pennsylvania,0.5813106796116505,NA
45-54,1978,Rhode Island,0.6818181818181818,NA
45-54,1978,South Carolina,0.4124293785310734,NA
45-54,1978,South Dakota,0.7740112994350282,NA
45-54,1978,Tennessee,0.5603112840466926,NA
45-54,1978,Texas,0.4785276073619632,NA
45-54,1978,Utah,0.6077348066298343,2018
45-54,1978,Vermont,0.5,2018
45-54,1978,Virginia,0.5098039215686274,NA
45-54,1978,Washington,0.5098039215686274,NA
45-54,1978,West Virginia,0.44751381215469616,NA
45-54,1978,Wisconsin,0.721830985915493,1978
45-54,1978,Wyoming,0.6535947712418301,1994
45-54,1980,Alabama,0.6269592476489029,NA
45-54,1980,Alaska,0.6686390532544378,NA
45-54,1980,Arizona,0.6434782608695652,NA
45-54,1980,Arkansas,0.6652173913043479,NA
45-54,1980,California,0.6909398814563928,2018
45-54,1980,Colorado,0.7913043478260869,2014
45-54,1980,Connecticut,0.8177966101694916,2014
45-54,1980,Delaware,0.7123287671232876,NA
45-54,1980,Florida,0.6261682242990654,NA
45-54,1980,Georgia,0.5819935691318328,NA
45-54,1980,Hawaii,0.6685082872928176,2018
45-54,1980,Idaho,0.8347826086956521,1994
45-54,1980,Illinois,0.792358803986711,2006
45-54,1980,Indiana,0.6987577639751553,NA
45-54,1980,Iowa,0.8057553956834532,2008
45-54,1980,Kansas,0.688034188034188,NA
45-54,1980,Kentucky,0.7046979865771812,NA
45-54,1980,Louisiana,0.776824034334764,NA
45-54,1980,Maine,0.7903225806451613,1978
45-54,1980,Maryland,0.6907630522088354,2016
45-54,1980,Massachusetts,0.7663043478260869,NA
45-54,1980,Michigan,0.7389635316698656,NA
45-54,1980,Minnesota,0.8042704626334519,1978
45-54,1980,Mississippi,0.7346938775510204,NA
45-54,1980,Missouri,0.757679180887372,NA
45-54,1980,Montana,0.75,2006
45-54,1980,Nebraska,0.7311320754716981,NA
45-54,1980,Nevada,0.570957095709571,NA
45-54,1980,New Hampshire,0.8,1996
45-54,1980,New Jersey,0.7632743362831859,NA
45-54,1980,New Mexico,0.7032520325203252,NA
45-54,1980,New York,0.6676891615541922,NA
45-54,1980,North Carolina,0.6194444444444445,2008
45-54,1980,Ohio,0.7178729689807977,2006
45-54,1980,Oklahoma,0.6948529411764706,NA
45-54,1980,Oregon,0.7421875,NA
45-54,1980,Pennsylvania,0.6318607764390897,NA
45-54,1980,Rhode Island,0.7989949748743719,NA
45-54,1980,South Carolina,0.5685279187817259,NA
45-54,1980,South Dakota,0.8571428571428571,NA
45-54,1980,Tennessee,0.6721311475409836,NA
45-54,1980,Texas,0.6715116279069767,NA
45-54,1980,Utah,0.8135593220338984,2018
45-54,1980,Vermont,0.7081081081081081,2018
45-54,1980,Virginia,0.690625,NA
45-54,1980,Washington,0.6909871244635193,NA
45-54,1980,West Virginia,0.710801393728223,NA
45-54,1980,Wisconsin,0.7799227799227799,1978
45-54,1980,Wyoming,0.7513513513513513,1994
45-54,1982,Alabama,0.5967078189300411,NA
45-54,1982,Alaska,0.7853403141361257,NA
45-54,1982,Arizona,0.6862745098039216,NA
45-54,1982,Arkansas,0.6201117318435754,NA
45-54,1982,California,0.7111947318908749,2018
45-54,1982,Colorado,0.6278195488721805,2014
45-54,1982,Connecticut,0.6686046511627907,2014
45-54,1982,Delaware,0.6907894736842105,NA
45-54,1982,Florida,0.5209713024282561,NA
45-54,1982,Georgia,0.5596330275229358,NA
45-54,1982,Hawaii,0.65625,2018
45-54,1982,Idaho,0.7073170731707317,1994
45-54,1982,Illinois,0.7017543859649122,2006
45-54,1982,Indiana,0.662020905923345,NA
45-54,1982,Iowa,0.6682027649769585,2008
45-54,1982,Kansas,0.7325581395348837,NA
45-54,1982,Kentucky,0.5021097046413502,NA
45-54,1982,Louisiana,0.2932692307692308,NA
45-54,1982,Maine,0.7291666666666666,1978
45-54,1982,Maryland,0.6254416961130742,2016
45-54,1982,Massachusetts,0.7243401759530792,NA
45-54,1982,Michigan,0.7049808429118773,NA
45-54,1982,Minnesota,0.8429752066115702,1978
45-54,1982,Mississippi,0.6649484536082474,NA
45-54,1982,Missouri,0.6303630363036303,NA
45-54,1982,Montana,0.7676767676767676,2006
45-54,1982,Nebraska,0.7016574585635359,NA
45-54,1982,Nevada,0.5772357723577236,NA
45-54,1982,New Hampshire,0.6714285714285714,1996
45-54,1982,New Jersey,0.7023809523809523,NA
45-54,1982,New Mexico,0.7429906542056075,NA
45-54,1982,New York,0.6257046223224352,NA
45-54,1982,North Carolina,0.4855305466237942,2008
45-54,1982,Ohio,0.6618589743589743,2006
45-54,1982,Oklahoma,0.635,NA
45-54,1982,Oregon,0.7202072538860104,NA
45-54,1982,Pennsylvania,0.6360708534621579,NA
45-54,1982,Rhode Island,0.6370370370370371,NA
45-54,1982,South Carolina,0.5178571428571429,NA
45-54,1982,South Dakota,0.8129496402877698,NA
45-54,1982,Tennessee,0.6221198156682027,NA
45-54,1982,Texas,0.5619335347432024,NA
45-54,1982,Utah,0.7951219512195122,2018
45-54,1982,Vermont,0.656934306569343,2018
45-54,1982,Virginia,0.6173285198555957,NA
45-54,1982,Washington,0.7164179104477612,NA
45-54,1982,West Virginia,0.5627906976744186,NA
45-54,1982,Wisconsin,0.6497695852534562,1978
45-54,1982,Wyoming,0.8571428571428571,1994
45-54,1984,Alabama,0.6018099547511312,NA
45-54,1984,Alaska,0.7164948453608248,NA
45-54,1984,Arizona,0.7357142857142858,NA
45-54,1984,Arkansas,0.7048192771084337,NA
45-54,1984,California,0.7066402378592666,2018
45-54,1984,Colorado,0.7128205128205128,2014
45-54,1984,Connecticut,0.764367816091954,2014
45-54,1984,Delaware,0.7177914110429447,NA
45-54,1984,Florida,0.6373390557939914,NA
45-54,1984,Georgia,0.5887096774193549,NA
45-54,1984,Hawaii,0.7323943661971831,2018
45-54,1984,Idaho,0.8465909090909091,1994
45-54,1984,Illinois,0.7862745098039216,2006
45-54,1984,Indiana,0.6678966789667896,NA
45-54,1984,Iowa,0.7945205479452054,2008
45-54,1984,Kansas,0.6526946107784432,NA
45-54,1984,Kentucky,0.6808510638297872,NA
45-54,1984,Louisiana,0.7405405405405405,NA
45-54,1984,Maine,0.7951807228915663,1978
45-54,1984,Maryland,0.7315175097276264,2016
45-54,1984,Massachusetts,0.7597087378640777,NA
45-54,1984,Michigan,0.7269230769230769,NA
45-54,1984,Minnesota,0.8697478991596639,1978
45-54,1984,Mississippi,0.7626262626262627,NA
45-54,1984,Missouri,0.7450980392156863,NA
45-54,1984,Montana,0.748792270531401,2006
45-54,1984,Nebraska,0.7133333333333334,NA
45-54,1984,Nevada,0.6037735849056604,NA
45-54,1984,New Hampshire,0.7232142857142857,1996
45-54,1984,New Jersey,0.7258064516129032,NA
45-54,1984,New Mexico,0.7540106951871658,NA
45-54,1984,New York,0.7034700315457413,NA
45-54,1984,North Carolina,0.6577540106951871,2008
45-54,1984,Ohio,0.6925675675675675,2006
45-54,1984,Oklahoma,0.6854460093896714,NA
45-54,1984,Oregon,0.7206703910614525,NA
45-54,1984,Pennsylvania,0.6818181818181818,NA
45-54,1984,Rhode Island,0.7428571428571429,NA
45-54,1984,South Carolina,0.6028368794326241,NA
45-54,1984,South Dakota,0.8029556650246306,NA
45-54,1984,Tennessee,0.6280193236714976,NA
45-54,1984,Texas,0.6901408450704225,NA
45-54,1984,Utah,0.7736842105263158,2018
45-54,1984,Vermont,0.7013888888888888,2018
45-54,1984,Virginia,0.7142857142857143,NA
45-54,1984,Washington,0.7025316455696202,NA
45-54,1984,West Virginia,0.6878048780487804,NA
45-54,1984,Wisconsin,0.8023715415019763,1978
45-54,1984,Wyoming,0.7364864864864865,1994
45-54,1986,Alabama,0.627906976744186,NA
45-54,1986,Alaska,0.7195767195767195,NA
45-54,1986,Arizona,0.5755395683453237,NA
45-54,1986,Arkansas,0.6372093023255814,NA
45-54,1986,California,0.625133120340788,2018
45-54,1986,Colorado,0.6554054054054054,2014
45-54,1986,Connecticut,0.5988023952095808,2014
45-54,1986,Delaware,0.6440677966101694,NA
45-54,1986,Florida,0.5906821963394343,NA
45-54,1986,Georgia,0.4491017964071856,NA
45-54,1986,Hawaii,0.7094017094017094,2018
45-54,1986,Idaho,0.725,1994
45-54,1986,Illinois,0.6206896551724138,2006
45-54,1986,Indiana,0.5204081632653061,NA
45-54,1986,Iowa,0.6463414634146342,2008
45-54,1986,Kansas,0.6333333333333333,NA
45-54,1986,Kentucky,0.45977011494252873,NA
45-54,1986,Louisiana,0.7125,NA
45-54,1986,Maine,0.6456692913385826,1978
45-54,1986,Maryland,0.5096153846153846,2016
45-54,1986,Massachusetts,0.6261682242990654,NA
45-54,1986,Michigan,0.5699481865284974,NA
45-54,1986,Minnesota,0.6802721088435374,1978
45-54,1986,Mississippi,0.48223350253807107,NA
45-54,1986,Missouri,0.5660377358490566,NA
45-54,1986,Montana,0.7738693467336684,2006
45-54,1986,Nebraska,0.6473684210526316,NA
45-54,1986,Nevada,0.6136363636363636,NA
45-54,1986,New Hampshire,0.43157894736842106,1996
45-54,1986,New Jersey,0.4543795620437956,NA
45-54,1986,New Mexico,0.5895953757225434,NA
45-54,1986,New York,0.5810955961331902,NA
45-54,1986,North Carolina,0.5748709122203098,2008
45-54,1986,Ohio,0.619482496194825,2006
45-54,1986,Oklahoma,0.5813953488372093,NA
45-54,1986,Oregon,0.7256637168141593,NA
45-54,1986,Pennsylvania,0.5579831932773109,NA
45-54,1986,Rhode Island,0.5673076923076923,NA
45-54,1986,South Carolina,0.5023255813953489,NA
45-54,1986,South Dakota,0.7788461538461539,NA
45-54,1986,Tennessee,0.5480225988700564,NA
45-54,1986,Texas,0.48785046728971965,NA
45-54,1986,Utah,0.6239316239316239,2018
45-54,1986,Vermont,0.7083333333333334,2018
45-54,1986,Virginia,0.4238095238095238,NA
45-54,1986,Washington,0.6131386861313869,NA
45-54,1986,West Virginia,0.42777777777777776,NA
45-54,1986,Wisconsin,0.602803738317757,1978
45-54,1986,Wyoming,0.6985294117647058,1994
45-54,1988,Alabama,0.6225490196078431,NA
45-54,1988,Alaska,0.7522935779816514,NA
45-54,1988,Arizona,0.6242424242424243,NA
45-54,1988,Arkansas,0.6097560975609756,NA
45-54,1988,California,0.7094474153297683,2018
45-54,1988,Colorado,0.7954545454545454,2014
45-54,1988,Connecticut,0.7559055118110236,2014
45-54,1988,Delaware,0.7301587301587301,NA
45-54,1988,Florida,0.6357927786499215,NA
45-54,1988,Georgia,0.6470588235294118,NA
45-54,1988,Hawaii,0.646551724137931,2018
45-54,1988,Idaho,0.7625,1994
45-54,1988,Illinois,0.7661691542288557,2006
45-54,1988,Indiana,0.7318435754189944,NA
45-54,1988,Iowa,0.7371428571428571,2008
45-54,1988,Kansas,0.6779661016949152,NA
45-54,1988,Kentucky,0.5767195767195767,NA
45-54,1988,Louisiana,0.7375,NA
45-54,1988,Maine,0.7466666666666667,1978
45-54,1988,Maryland,0.6521739130434783,2016
45-54,1988,Massachusetts,0.7947826086956522,NA
45-54,1988,Michigan,0.7048387096774194,NA
45-54,1988,Minnesota,0.8278145695364238,1978
45-54,1988,Mississippi,0.7922705314009661,NA
45-54,1988,Missouri,0.7724867724867724,NA
45-54,1988,Montana,0.7823834196891192,2006
45-54,1988,Nebraska,0.6964285714285714,NA
45-54,1988,Nevada,0.55625,NA
45-54,1988,New Hampshire,0.6796875,1996
45-54,1988,New Jersey,0.7562189054726368,NA
45-54,1988,New Mexico,0.7027027027027027,NA
45-54,1988,New York,0.6896551724137931,NA
45-54,1988,North Carolina,0.6645056726094003,2008
45-54,1988,Ohio,0.7112781954887218,2006
45-54,1988,Oklahoma,0.6538461538461539,NA
45-54,1988,Oregon,0.7612903225806451,NA
45-54,1988,Pennsylvania,0.6533923303834809,NA
45-54,1988,Rhode Island,0.75,NA
45-54,1988,South Carolina,0.6103286384976526,NA
45-54,1988,South Dakota,0.7955555555555556,NA
45-54,1988,Tennessee,0.6223404255319149,NA
45-54,1988,Texas,0.6581059390048154,NA
45-54,1988,Utah,0.8657718120805369,2018
45-54,1988,Vermont,0.7196969696969697,2018
45-54,1988,Virginia,0.7296137339055794,NA
45-54,1988,Washington,0.7696969696969697,NA
45-54,1988,West Virginia,0.6234309623430963,NA
45-54,1988,Wisconsin,0.8333333333333334,1978
45-54,1988,Wyoming,0.6910569105691057,1994
45-54,1990,Alabama,0.5789473684210527,NA
45-54,1990,Alaska,0.7330097087378641,NA
45-54,1990,Arizona,0.5579710144927537,NA
45-54,1990,Arkansas,0.5520833333333334,NA
45-54,1990,California,0.5958498023715415,2018
45-54,1990,Colorado,0.6666666666666666,2014
45-54,1990,Connecticut,0.6993006993006993,2014
45-54,1990,Delaware,0.5,NA
45-54,1990,Florida,0.5304777594728172,NA
45-54,1990,Georgia,0.4772727272727273,NA
45-54,1990,Hawaii,0.7073170731707317,2018
45-54,1990,Idaho,0.5370370370370371,1994
45-54,1990,Illinois,0.5901116427432217,2006
45-54,1990,Indiana,0.569060773480663,NA
45-54,1990,Iowa,0.5670103092783505,2008
45-54,1990,Kansas,0.6892655367231638,NA
45-54,1990,Kentucky,0.47093023255813954,NA
45-54,1990,Louisiana,0.6145251396648045,NA
45-54,1990,Maine,0.668918918918919,1978
45-54,1990,Maryland,0.5,2016
45-54,1990,Massachusetts,0.761168384879725,NA
45-54,1990,Michigan,0.5854383358098069,NA
45-54,1990,Minnesota,0.7843137254901961,1978
45-54,1990,Mississippi,0.39800995024875624,NA
45-54,1990,Missouri,0.5394736842105263,NA
45-54,1990,Montana,0.6761904761904762,2006
45-54,1990,Nebraska,0.7037037037037037,NA
45-54,1990,Nevada,0.5112359550561798,NA
45-54,1990,New Hampshire,0.5985915492957746,1996
45-54,1990,New Jersey,0.5343511450381679,NA
45-54,1990,New Mexico,0.6648351648351648,NA
45-54,1990,New York,0.5434782608695652,NA
45-54,1990,North Carolina,0.5718562874251497,2008
45-54,1990,Ohio,0.5686274509803921,2006
45-54,1990,Oklahoma,0.5879629629629629,NA
45-54,1990,Oregon,0.6585365853658537,NA
45-54,1990,Pennsylvania,0.5115562403697997,NA
45-54,1990,Rhode Island,0.6153846153846154,NA
45-54,1990,South Carolina,0.4845360824742268,NA
45-54,1990,South Dakota,0.673469387755102,NA
45-54,1990,Tennessee,0.4425287356321839,NA
45-54,1990,Texas,0.5320121951219512,NA
45-54,1990,Utah,0.6457142857142857,2018
45-54,1990,Vermont,0.7,2018
45-54,1990,Virginia,0.45491803278688525,NA
45-54,1990,Washington,0.5340909090909091,NA
45-54,1990,West Virginia,0.4,NA
45-54,1990,Wisconsin,0.5778688524590164,1978
45-54,1990,Wyoming,0.5867768595041323,1994
45-54,1992,Alabama,0.7361111111111112,NA
45-54,1992,Alaska,0.7475247524752475,NA
45-54,1992,Arizona,0.7808219178082192,NA
45-54,1992,Arkansas,0.681592039800995,NA
45-54,1992,California,0.737,2018
45-54,1992,Colorado,0.7914438502673797,2014
45-54,1992,Connecticut,0.8181818181818182,2014
45-54,1992,Delaware,0.7925925925925926,NA
45-54,1992,Florida,0.7288888888888889,NA
45-54,1992,Georgia,0.5882352941176471,NA
45-54,1992,Hawaii,0.6549295774647887,2018
45-54,1992,Idaho,0.7772020725388601,1994
45-54,1992,Illinois,0.7647058823529411,2006
45-54,1992,Indiana,0.6730769230769231,NA
45-54,1992,Iowa,0.8,2008
45-54,1992,Kansas,0.8028169014084507,NA
45-54,1992,Kentucky,0.6804123711340206,NA
45-54,1992,Louisiana,0.7384615384615385,NA
45-54,1992,Maine,0.8303030303030303,1978
45-54,1992,Maryland,0.70625,2016
45-54,1992,Massachusetts,0.7869127516778524,NA
45-54,1992,Michigan,0.759941089837997,NA
45-54,1992,Minnesota,0.8132530120481928,1978
45-54,1992,Mississippi,0.7419354838709677,NA
45-54,1992,Missouri,0.8118279569892473,NA
45-54,1992,Montana,0.774468085106383,2006
45-54,1992,Nebraska,0.7553191489361702,NA
45-54,1992,Nevada,0.6745562130177515,NA
45-54,1992,New Hampshire,0.7674418604651163,1996
45-54,1992,New Jersey,0.7218155197657394,NA
45-54,1992,New Mexico,0.7663043478260869,NA
45-54,1992,New York,0.6974552309142319,NA
45-54,1992,North Carolina,0.6820083682008368,2008
45-54,1992,Ohio,0.7175368139223561,2006
45-54,1992,Oklahoma,0.7385321100917431,NA
45-54,1992,Oregon,0.7640449438202247,NA
45-54,1992,Pennsylvania,0.6712141882673943,NA
45-54,1992,Rhode Island,0.7777777777777778,NA
45-54,1992,South Carolina,0.6538461538461539,NA
45-54,1992,South Dakota,0.8125,NA
45-54,1992,Tennessee,0.6637554585152838,NA
45-54,1992,Texas,0.6682170542635659,NA
45-54,1992,Utah,0.7880794701986755,2018
45-54,1992,Vermont,0.7758620689655172,2018
45-54,1992,Virginia,0.7142857142857143,NA
45-54,1992,Washington,0.7678571428571429,NA
45-54,1992,West Virginia,0.6693548387096774,NA
45-54,1992,Wisconsin,0.8790322580645161,1978
45-54,1992,Wyoming,0.7870967741935484,1994
45-54,1994,Alabama,0.5231481481481481,NA
45-54,1994,Alaska,0.7253218884120172,NA
45-54,1994,Arizona,0.5341614906832298,NA
45-54,1994,Arkansas,0.5377358490566038,NA
45-54,1994,California,0.6804123711340206,2018
45-54,1994,Colorado,0.6079295154185022,2014
45-54,1994,Connecticut,0.7202797202797203,2014
45-54,1994,Delaware,0.5246913580246914,NA
45-54,1994,Florida,0.5359375,NA
45-54,1994,Georgia,0.4734042553191489,NA
45-54,1994,Hawaii,0.6134969325153374,2018
45-54,1994,Idaho,0.61,1994
45-54,1994,Illinois,0.5787781350482315,2006
45-54,1994,Indiana,0.4972067039106145,NA
45-54,1994,Iowa,0.7103825136612022,2008
45-54,1994,Kansas,0.6127450980392157,NA
45-54,1994,Kentucky,0.41397849462365593,NA
45-54,1994,Louisiana,0.28,NA
45-54,1994,Maine,0.7516339869281046,1978
45-54,1994,Maryland,0.654320987654321,2016
45-54,1994,Massachusetts,0.6197183098591549,NA
45-54,1994,Michigan,0.6410256410256411,NA
45-54,1994,Minnesota,0.7663043478260869,1978
45-54,1994,Mississippi,0.5494505494505495,NA
45-54,1994,Missouri,0.6408839779005525,NA
45-54,1994,Montana,0.6638655462184874,2006
45-54,1994,Nebraska,0.6203208556149733,NA
45-54,1994,Nevada,0.4857142857142857,NA
45-54,1994,New Hampshire,0.5511811023622047,1996
45-54,1994,New Jersey,0.5454545454545454,NA
45-54,1994,New Mexico,0.6414141414141414,NA
45-54,1994,New York,0.609251968503937,NA
45-54,1994,North Carolina,0.4542974079126876,2008
45-54,1994,Ohio,0.594017094017094,2006
45-54,1994,Oklahoma,0.5514018691588785,NA
45-54,1994,Oregon,0.7164179104477612,NA
45-54,1994,Pennsylvania,0.5069444444444444,NA
45-54,1994,Rhode Island,0.5401459854014599,NA
45-54,1994,South Carolina,0.538860103626943,NA
45-54,1994,South Dakota,0.7094972067039106,NA
45-54,1994,Tennessee,0.5217391304347826,NA
45-54,1994,Texas,0.541727672035139,NA
45-54,1994,Utah,0.6615384615384615,2018
45-54,1994,Vermont,0.5827338129496403,2018
45-54,1994,Virginia,0.6545012165450121,NA
45-54,1994,Washington,0.5229885057471264,NA
45-54,1994,West Virginia,0.4411764705882353,NA
45-54,1994,Wisconsin,0.5619834710743802,1978
45-54,1994,Wyoming,0.7303370786516854,1994
45-54,1996,Alabama,0.5545851528384279,NA
45-54,1996,Alaska,0.7339449541284404,NA
45-54,1996,Arizona,0.6197916666666666,NA
45-54,1996,Arkansas,0.5857142857142857,NA
45-54,1996,California,0.694831013916501,2018
45-54,1996,Colorado,0.6133333333333333,2014
45-54,1996,Connecticut,0.7468354430379747,2014
45-54,1996,Delaware,0.7006369426751592,NA
45-54,1996,Florida,0.6061643835616438,NA
45-54,1996,Georgia,0.5570934256055363,NA
45-54,1996,Hawaii,0.5866666666666667,2018
45-54,1996,Idaho,0.7310924369747899,1994
45-54,1996,Illinois,0.6684303350970018,2006
45-54,1996,Indiana,0.6048780487804878,NA
45-54,1996,Iowa,0.7878787878787878,2008
45-54,1996,Kansas,0.7451923076923077,NA
45-54,1996,Kentucky,0.6074766355140186,NA
45-54,1996,Louisiana,0.7061611374407583,NA
45-54,1996,Maine,0.7721518987341772,1978
45-54,1996,Maryland,0.605,2016
45-54,1996,Massachusetts,0.6890756302521008,NA
45-54,1996,Michigan,0.6786941580756014,NA
45-54,1996,Minnesota,0.7490196078431373,1978
45-54,1996,Mississippi,0.631578947368421,NA
45-54,1996,Missouri,0.7058823529411765,NA
45-54,1996,Montana,0.8223938223938224,2006
45-54,1996,Nebraska,0.7238095238095238,NA
45-54,1996,Nevada,0.5849056603773585,NA
45-54,1996,New Hampshire,0.7551020408163265,1996
45-54,1996,New Jersey,0.6814988290398126,NA
45-54,1996,New Mexico,0.7135678391959799,NA
45-54,1996,New York,0.669431279620853,NA
45-54,1996,North Carolina,0.6032110091743119,2008
45-54,1996,Ohio,0.6947723440134908,2006
45-54,1996,Oklahoma,0.6958174904942965,NA
45-54,1996,Oregon,0.6666666666666666,NA
45-54,1996,Pennsylvania,0.6933744221879815,NA
45-54,1996,Rhode Island,0.7551020408163265,NA
45-54,1996,South Carolina,0.5359116022099447,NA
45-54,1996,South Dakota,0.7222222222222222,NA
45-54,1996,Tennessee,0.5343137254901961,NA
45-54,1996,Texas,0.6360808709175739,NA
45-54,1996,Utah,0.6810810810810811,2018
45-54,1996,Vermont,0.7439024390243902,2018
45-54,1996,Virginia,0.6515837104072398,NA
45-54,1996,Washington,0.6592920353982301,NA
45-54,1996,West Virginia,0.5502183406113537,NA
45-54,1996,Wisconsin,0.7124463519313304,1978
45-54,1996,Wyoming,0.7303921568627451,1994
45-54,1998,Alabama,0.5769230769230769,NA
45-54,1998,Alaska,0.670995670995671,NA
45-54,1998,Arizona,0.44,NA
45-54,1998,Arkansas,0.5944700460829493,NA
45-54,1998,California,0.5902654867256637,2018
45-54,1998,Colorado,0.7149532710280374,2014
45-54,1998,Connecticut,0.559322033898305,2014
45-54,1998,Delaware,0.5,NA
45-54,1998,Florida,0.48200312989045385,NA
45-54,1998,Georgia,0.43686006825938567,NA
45-54,1998,Hawaii,0.6589147286821705,2018
45-54,1998,Idaho,0.6487603305785123,1994
